OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7658212,57180,4,27 August 2021,3,30 August 2021,02 September 2021,18606.01
7658213,57490,3,27 August 2021,3,02 September 2021,07 September 2021,5076
7658214,57184,4,27 August 2021,8,04 September 2021,23 September 2021,4603
7658215,57460,5,27 August 2021,7,01 September 2021,04 September 2021,15811.66
7658216,57410,5,27 August 2021,5,28 August 2021,08 September 2021,11435.25
7658217,57500,4,27 August 2021,8,29 August 2021,14 September 2021,10526
7658218,57494,4,27 August 2021,5,29 August 2021,13 September 2021,10155
7658219,57458,4,27 August 2021,3,01 September 2021,11 September 2021,7816.5
7658220,57512,4,27 August 2021,3,04 September 2021,20 September 2021,9720
7658221,57437,4,27 August 2021,8,31 August 2021,20 September 2021,12738.68
7658222,57491,4,27 August 2021,6,04 September 2021,14 September 2021,3038.4
7658223,57453,6,27 August 2021,3,31 August 2021,18 September 2021,9859
7658224,57331,3,27 August 2021,4,29 August 2021,04 September 2021,10374
7658225,57430,4,27 August 2021,7,05 September 2021,21 September 2021,116361.2
7658226,57414,4,27 August 2021,5,31 August 2021,17 September 2021,1943
7658227,57421,6,28 August 2021,5,03 September 2021,15 September 2021,18762.05
7658228,57261,5,28 August 2021,7,06 September 2021,19 September 2021,5533
7658229,57228,4,28 August 2021,5,05 September 2021,08 September 2021,21305.28
7658230,57485,5,28 August 2021,7,29 August 2021,02 September 2021,600
7658231,57357,6,28 August 2021,5,06 September 2021,12 September 2021,10250.4
7658232,57187,4,28 August 2021,2,01 September 2021,02 September 2021,27277.7
7658233,57239,3,28 August 2021,8,03 September 2021,17 September 2021,21516.7
7658234,57087,3,28 August 2021,4,30 August 2021,02 September 2021,2940
7658235,57312,3,28 August 2021,4,02 September 2021,14 September 2021,2240
7658236,57084,4,28 August 2021,1,06 September 2021,07 September 2021,14059.6
7658237,57282,4,28 August 2021,3,31 August 2021,17 September 2021,7097
7658238,57365,4,28 August 2021,1,05 September 2021,14 September 2021,80628
7658239,57527,4,28 August 2021,6,06 September 2021,21 September 2021,39168.22
7658240,57226,3,28 August 2021,3,03 September 2021,05 September 2021,247
7658241,57115,1,29 August 2021,4,30 August 2021,04 September 2021,20176.575
7658242,57326,5,29 August 2021,3,05 September 2021,09 September 2021,8405.8
7658243,57283,4,29 August 2021,4,01 September 2021,21 September 2021,67599.55
7658244,57409,4,29 August 2021,2,01 September 2021,08 September 2021,9009.35
7658245,57141,4,29 August 2021,7,30 August 2021,12 September 2021,31939.05
7658246,57447,4,29 August 2021,8,31 August 2021,12 September 2021,5533.9
7658247,57458,4,29 August 2021,7,30 August 2021,31 August 2021,1568
7658248,57150,4,29 August 2021,6,07 September 2021,14 September 2021,14646
7658249,57529,3,29 August 2021,7,01 September 2021,04 September 2021,7001.6
7658250,57511,2,29 August 2021,2,05 September 2021,14 September 2021,18252.64
7658251,57224,4,29 August 2021,3,04 September 2021,14 September 2021,28373.96
7658252,57531,4,29 August 2021,7,02 September 2021,04 September 2021,8522
7658253,57457,4,29 August 2021,4,01 September 2021,15 September 2021,4400
7658254,57530,4,29 August 2021,5,08 September 2021,17 September 2021,4428
7658255,57522,4,29 August 2021,5,08 September 2021,21 September 2021,28603.75
7658256,57236,4,29 August 2021,7,03 September 2021,08 September 2021,20731.5
7658257,57492,3,29 August 2021,5,05 September 2021,07 September 2021,8589.5
7658258,57397,4,29 August 2021,3,31 August 2021,09 September 2021,18618.75
7658259,57104,3,29 August 2021,7,06 September 2021,24 September 2021,13815
7658260,57458,5,29 August 2021,2,04 September 2021,08 September 2021,4713
7658261,57516,4,29 August 2021,3,03 September 2021,06 September 2021,3584
7658262,57515,6,30 August 2021,4,05 September 2021,19 September 2021,5827
7658263,57459,4,30 August 2021,5,31 August 2021,12 September 2021,8314.5
7658264,57415,4,30 August 2021,4,09 September 2021,26 September 2021,11892
7658265,57400,3,30 August 2021,4,08 September 2021,26 September 2021,29218.5
7658266,57297,6,30 August 2021,8,03 September 2021,22 September 2021,3853
7658267,57391,5,30 August 2021,4,09 September 2021,20 September 2021,5490.38
7658268,57234,3,30 August 2021,2,31 August 2021,13 September 2021,35586.64
7658269,57177,4,30 August 2021,8,06 September 2021,19 September 2021,13274.1
7658270,57161,5,30 August 2021,2,04 September 2021,11 September 2021,6953
7658271,57478,3,30 August 2021,8,08 September 2021,14 September 2021,3915.6
7658272,57303,6,30 August 2021,7,02 September 2021,22 September 2021,11880
7658273,57462,3,30 August 2021,5,01 September 2021,20 September 2021,24755.32
7658274,57371,4,30 August 2021,6,09 September 2021,10 September 2021,449
7658275,57471,4,30 August 2021,8,02 September 2021,17 September 2021,6291.04
7658276,57435,6,30 August 2021,3,03 September 2021,22 September 2021,13314.3
7658277,57206,4,30 August 2021,8,02 September 2021,22 September 2021,83068.5
7658278,57372,6,30 August 2021,1,01 September 2021,21 September 2021,12922
7658279,57416,4,31 August 2021,6,05 September 2021,12 September 2021,1372
7658280,57456,3,31 August 2021,7,05 September 2021,10 September 2021,8119.3
7658281,57329,1,31 August 2021,5,02 September 2021,19 September 2021,42226.2175
7658282,57210,3,31 August 2021,6,08 September 2021,20 September 2021,7733.75
7658283,57153,5,31 August 2021,5,10 September 2021,30 September 2021,36564.55
7658284,57467,4,31 August 2021,3,06 September 2021,07 September 2021,2351.5
7658285,57508,4,31 August 2021,2,09 September 2021,13 September 2021,3250
7658286,57459,4,31 August 2021,5,08 September 2021,12 September 2021,29708.05
7658287,57334,4,31 August 2021,1,05 September 2021,20 September 2021,5011.5
7658288,57200,3,31 August 2021,5,01 September 2021,09 September 2021,1210
7658289,57406,6,31 August 2021,8,07 September 2021,15 September 2021,51371.32
7658290,57436,4,31 August 2021,3,02 September 2021,21 September 2021,16153
7658291,57357,4,31 August 2021,1,09 September 2021,15 September 2021,14900.1
7658292,57508,4,01 September 2021,8,07 September 2021,17 September 2021,4200
7658293,57418,4,01 September 2021,3,08 September 2021,25 September 2021,33931
7658294,57208,3,01 September 2021,5,05 September 2021,23 September 2021,9617.696
7658295,57456,4,01 September 2021,5,03 September 2021,20 September 2021,2850
7658296,57428,4,01 September 2021,2,09 September 2021,22 September 2021,28080.25
7658297,57429,5,01 September 2021,2,11 September 2021,19 September 2021,64307.6
7658298,57413,5,01 September 2021,4,03 September 2021,13 September 2021,19974.45
7658299,57524,3,01 September 2021,6,09 September 2021,13 September 2021,18992.688
7658300,57464,4,01 September 2021,8,09 September 2021,10 September 2021,26399
7658301,57096,1,02 September 2021,2,07 September 2021,19 September 2021,4780.818
7658302,57521,4,02 September 2021,7,05 September 2021,16 September 2021,18919
7658303,57514,4,02 September 2021,1,10 September 2021,29 September 2021,25998.65
7658304,57278,3,02 September 2021,3,06 September 2021,11 September 2021,3332.208
7658305,57347,3,02 September 2021,6,10 September 2021,18 September 2021,26998.972
7658306,57326,4,02 September 2021,1,05 September 2021,15 September 2021,12904.48
7658307,57182,6,02 September 2021,8,07 September 2021,15 September 2021,4913
7658308,57370,3,02 September 2021,8,12 September 2021,29 September 2021,139007.88
7658309,57147,6,02 September 2021,4,06 September 2021,18 September 2021,47670.8
7658310,57360,6,02 September 2021,8,11 September 2021,30 September 2021,22630.62
7658311,57235,4,02 September 2021,6,11 September 2021,21 September 2021,15332
7658312,57502,5,02 September 2021,1,07 September 2021,23 September 2021,14826.2
7658313,57325,6,02 September 2021,3,06 September 2021,22 September 2021,6012.25
7658314,57497,3,02 September 2021,6,07 September 2021,23 September 2021,18116.6568
7658315,57353,4,02 September 2021,3,12 September 2021,15 September 2021,36480.3
7658316,57278,4,02 September 2021,2,08 September 2021,20 September 2021,142926.94
7658317,57282,2,02 September 2021,2,06 September 2021,17 September 2021,64891.4
7658318,57512,4,03 September 2021,8,06 September 2021,10 September 2021,14199.75
7658319,57508,4,03 September 2021,8,04 September 2021,22 September 2021,15966
7658320,57459,5,03 September 2021,3,06 September 2021,12 September 2021,28135.4
7658321,57143,6,03 September 2021,4,10 September 2021,28 September 2021,3035
7658322,57223,3,03 September 2021,2,08 September 2021,18 September 2021,40399.04
7658323,57524,4,03 September 2021,8,07 September 2021,16 September 2021,45860.36
7658324,57104,3,03 September 2021,7,12 September 2021,13 September 2021,16640.7648
7658325,57232,4,03 September 2021,5,07 September 2021,12 September 2021,8210.5
7658326,57428,4,03 September 2021,4,11 September 2021,25 September 2021,13203.32
7658327,57531,5,03 September 2021,3,04 September 2021,09 September 2021,12118
7658328,57465,6,03 September 2021,6,13 September 2021,17 September 2021,27123.45
7658329,57416,4,03 September 2021,7,06 September 2021,16 September 2021,17918.5
7658330,57260,5,03 September 2021,2,04 September 2021,21 September 2021,11995
7658331,57483,4,03 September 2021,6,11 September 2021,18 September 2021,24027.75
7658332,57518,4,03 September 2021,8,06 September 2021,23 September 2021,4900
7658333,57461,4,03 September 2021,7,05 September 2021,07 September 2021,68027.5
7658334,57517,4,03 September 2021,8,06 September 2021,14 September 2021,25422.75
7658335,57491,4,03 September 2021,5,08 September 2021,21 September 2021,12033
7658336,57532,4,03 September 2021,7,07 September 2021,25 September 2021,2092.5
7658337,57400,4,03 September 2021,4,06 September 2021,07 September 2021,10001.75
7658338,57425,3,03 September 2021,5,09 September 2021,20 September 2021,17221.028
7658339,57504,5,03 September 2021,4,04 September 2021,18 September 2021,7322
7658340,57478,4,03 September 2021,1,13 September 2021,23 September 2021,35243.2
7658341,57476,4,03 September 2021,2,11 September 2021,26 September 2021,609.2
7658342,57441,4,03 September 2021,2,07 September 2021,17 September 2021,18532
7658343,57434,6,03 September 2021,1,07 September 2021,20 September 2021,59817.42
7658344,57533,5,04 September 2021,2,06 September 2021,11 September 2021,43581.36
7658345,57408,5,04 September 2021,8,12 September 2021,27 September 2021,19781.2
7658346,57452,5,04 September 2021,2,05 September 2021,06 September 2021,30919
7658347,57147,6,04 September 2021,4,05 September 2021,07 September 2021,9805.2
7658348,57495,5,04 September 2021,7,07 September 2021,12 September 2021,28522
7658349,57304,4,04 September 2021,7,13 September 2021,30 September 2021,41076
7658350,57524,4,04 September 2021,6,11 September 2021,24 September 2021,60756
7658351,57334,5,04 September 2021,7,11 September 2021,14 September 2021,20129.9
7658352,57435,6,04 September 2021,3,06 September 2021,18 September 2021,47339
7658353,57451,6,04 September 2021,1,12 September 2021,01 October 2021,7056.25
7658354,57255,4,04 September 2021,3,14 September 2021,29 September 2021,95771.55
7658355,57271,3,04 September 2021,2,10 September 2021,13 September 2021,10326.8
7658356,57487,4,04 September 2021,2,09 September 2021,24 September 2021,40601.8
7658357,57398,5,04 September 2021,4,13 September 2021,01 October 2021,14336.25
7658358,57428,5,04 September 2021,4,05 September 2021,13 September 2021,20978.25
7658359,57323,4,04 September 2021,3,05 September 2021,19 September 2021,12960
7658360,57396,4,04 September 2021,1,11 September 2021,20 September 2021,12473.13
7658361,57513,4,04 September 2021,3,05 September 2021,24 September 2021,2950
7658362,57356,4,04 September 2021,1,07 September 2021,20 September 2021,17535.97
7658363,57470,6,05 September 2021,5,14 September 2021,01 October 2021,25411.5
7658364,57439,3,05 September 2021,3,15 September 2021,22 September 2021,11638.88
7658365,57333,6,05 September 2021,8,09 September 2021,17 September 2021,64795
7658366,57493,4,05 September 2021,5,07 September 2021,24 September 2021,2535
7658367,57286,4,05 September 2021,6,07 September 2021,21 September 2021,13061.9
7658368,57218,5,05 September 2021,6,10 September 2021,14 September 2021,27435.35
7658369,57533,4,05 September 2021,8,15 September 2021,05 October 2021,8958.75
7658370,57437,3,05 September 2021,6,08 September 2021,09 September 2021,4659.6
7658371,57517,4,05 September 2021,5,07 September 2021,19 September 2021,5574.5
7658372,57414,4,05 September 2021,2,11 September 2021,01 October 2021,3450
7658373,57468,3,05 September 2021,6,14 September 2021,27 September 2021,15894.9296
7658374,57200,4,05 September 2021,3,14 September 2021,22 September 2021,12558.35
7658375,57376,4,06 September 2021,3,09 September 2021,26 September 2021,5562.48
7658376,57457,4,06 September 2021,6,15 September 2021,04 October 2021,10100.2
7658377,57354,4,06 September 2021,4,16 September 2021,29 September 2021,6210.2
7658378,57083,5,06 September 2021,5,08 September 2021,12 September 2021,8800
7658379,57530,4,06 September 2021,6,10 September 2021,27 September 2021,2475
7658380,57405,3,06 September 2021,8,10 September 2021,20 September 2021,4808.32
7658381,57433,3,06 September 2021,1,13 September 2021,24 September 2021,1071.84
7658382,57183,2,06 September 2021,3,09 September 2021,14 September 2021,9913.18
7658383,57326,5,07 September 2021,7,08 September 2021,22 September 2021,6037.5
7658384,57308,4,07 September 2021,1,13 September 2021,19 September 2021,5771
7658385,57178,6,07 September 2021,2,16 September 2021,02 October 2021,27900
7658386,57130,4,07 September 2021,8,15 September 2021,02 October 2021,20527.53
7658387,57506,4,07 September 2021,8,11 September 2021,20 September 2021,16133.28
7658388,57504,4,07 September 2021,2,17 September 2021,30 September 2021,5212
7658389,57383,4,07 September 2021,7,15 September 2021,29 September 2021,38400
7658390,57384,5,07 September 2021,6,11 September 2021,27 September 2021,2800
7658391,57355,2,07 September 2021,1,14 September 2021,30 September 2021,3519.95
7658392,57272,3,07 September 2021,5,13 September 2021,18 September 2021,9818.644
7658393,57471,4,07 September 2021,3,14 September 2021,04 October 2021,9608.6
7658394,57313,4,07 September 2021,6,11 September 2021,13 September 2021,3792
7658395,57534,4,07 September 2021,8,11 September 2021,25 September 2021,6987
7658396,57529,3,08 September 2021,8,09 September 2021,19 September 2021,6341.28
7658397,57504,6,08 September 2021,2,09 September 2021,26 September 2021,3500
7658398,57366,4,08 September 2021,4,14 September 2021,16 September 2021,21346.7
7658399,57324,4,08 September 2021,5,18 September 2021,26 September 2021,14378
7658400,57321,4,08 September 2021,3,11 September 2021,23 September 2021,31253
7658401,57457,4,08 September 2021,4,17 September 2021,25 September 2021,9568
7658402,57433,3,08 September 2021,1,09 September 2021,17 September 2021,14950.76
7658403,57233,4,08 September 2021,4,15 September 2021,01 October 2021,21739
7658404,57480,4,08 September 2021,8,13 September 2021,16 September 2021,6306.5
7658405,57207,4,08 September 2021,1,14 September 2021,22 September 2021,476
7658406,57417,4,08 September 2021,4,11 September 2021,14 September 2021,6710
7658407,57478,3,09 September 2021,3,19 September 2021,05 October 2021,5409.36
7658408,57285,6,09 September 2021,8,10 September 2021,12 September 2021,19085
7658409,57257,5,09 September 2021,8,12 September 2021,13 September 2021,42722
7658410,57518,4,09 September 2021,1,12 September 2021,29 September 2021,25068
7658411,57090,3,09 September 2021,4,14 September 2021,04 October 2021,8457.24
7658412,57535,6,09 September 2021,5,19 September 2021,30 September 2021,5728.96
7658413,57475,3,09 September 2021,3,16 September 2021,02 October 2021,19674.512
7658414,57244,6,09 September 2021,3,10 September 2021,15 September 2021,8810
7658415,57407,5,09 September 2021,8,11 September 2021,15 September 2021,35922
7658416,57530,4,09 September 2021,2,15 September 2021,26 September 2021,9539.88
7658417,57522,3,09 September 2021,7,10 September 2021,22 September 2021,31093.7704
7658418,57519,6,09 September 2021,8,10 September 2021,12 September 2021,5286
7658419,57529,6,09 September 2021,4,19 September 2021,02 October 2021,1930
7658420,57534,4,09 September 2021,7,10 September 2021,28 September 2021,9419
7658421,57273,5,09 September 2021,2,14 September 2021,18 September 2021,39909.69
7658422,57538,4,09 September 2021,7,17 September 2021,25 September 2021,7571
7658423,57240,3,10 September 2021,8,12 September 2021,16 September 2021,21313.6
7658424,57386,6,10 September 2021,5,18 September 2021,03 October 2021,22079.5
7658425,57313,3,10 September 2021,7,17 September 2021,23 September 2021,11004.4
7658426,57374,4,10 September 2021,7,14 September 2021,02 October 2021,26085.7
7658427,57127,3,10 September 2021,7,15 September 2021,21 September 2021,31530.268
7658428,57530,4,10 September 2021,8,13 September 2021,26 September 2021,44128
7658429,57170,4,10 September 2021,3,13 September 2021,28 September 2021,17490
7658430,57505,4,10 September 2021,3,20 September 2021,06 October 2021,31982
7658431,57539,6,10 September 2021,3,13 September 2021,18 September 2021,2486
7658432,57450,4,10 September 2021,7,12 September 2021,02 October 2021,13386
7658433,57517,3,10 September 2021,5,19 September 2021,30 September 2021,27676.968
7658434,57292,3,10 September 2021,2,20 September 2021,27 September 2021,8987.968
7658435,57503,3,10 September 2021,8,15 September 2021,29 September 2021,67896.576
7658436,57451,5,11 September 2021,6,18 September 2021,23 September 2021,29306
7658437,57536,4,11 September 2021,3,13 September 2021,19 September 2021,13178.53
7658438,57479,5,11 September 2021,3,18 September 2021,25 September 2021,1382.4
7658439,57371,5,11 September 2021,6,18 September 2021,24 September 2021,11960.44
